id,member_id,date,title,tags,prefecture,venue,setlist_main,setlist_encore
542,0,2023/10/07,オケラディスコ2023,オケラディスコ,神奈川県,パシフィコ横浜 国立大ホール,ポンパラ ペコルナ パピヨッタ|参枚目のタフガキ|でかどんでん|歌え!踊れ!エビーダダ!|中人DANCE MUSIC|PLAYBACK|Summer Glitter|ジブンアップデート|シンガロン・シンガソン|日進月歩|宇宙は砂時計|星の数え方|まっすぐ|ハイタテキ!|感情電車|One More Time / Daft Punk,
541,d,2023/09/25,桜木心菜生誕ソロライブ「桜木NightProm～2nd night～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,Boss Bitch / Doja Cat|バタフライエフェクト|ミスター / KARA|Queencard / (G)I-DLE|ハレンチ / ちゃんみな|キャンディロッガー|17 / 椎名林檎|ココ☆ナツ / ももいろクローバーZ|MISSION SURVIVOR,"気分上々↑↑ / mihimaru GT|制服""報連相""ファンク|サドンデス|PLAYBACK|"
540,g,2023/09/13,桜井えま生誕ソロライブ「はにーえまいる～沼1～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,ダイビング|えびぞりダイアモンド!!|裸足のシンデレラ / 703号室|I'll be here|キャンディロッガー|Honey B～みつばちダンス / 木村カエラ|SAKURA / いきものがかり|日進月歩|マリーゴールド / あいみょん|頑張ってる途中,手をつなごう|涙は似合わない
539,0,2023/09/11,トライアングルプラネット vol.1,,東京都,Zepp Haneda,買い物しようと町田へ|ラブリースマイリーベイビー|サラバ、愛しき悲しみたちよ / ももいろクローバーZ|サドンデス|シンガロン・シンガソン|Summer Glitter|頑張ってる途中|まっすぐ,
538,0,2023/09/05,「放課後ロッケンロール -HYPER-」VS 礼賛,対バン,東京都,Zepp Haneda,トレンディガール|ハイタテキ!|シンガロン・シンガソン|あなたのダンスで騒がしい|自由へ道連れ|ハッピーエンドとそれから|Summer Glitter|さよなら秘密基地|ヘロー|まっすぐ|愛のレンタル,
537,0,2023/09/04,「放課後ロッケンロール -HYPER-」 VS 梅田サイファー,対バン,東京都,Zepp Haneda,"熟女になっても|Family Complex|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|サドンデス|梅田ナイトフィーバー|日進月歩|青い青い星の名前|Summer Glitter|ジャンプ|Anytime, Anywhere|仮契約のシンデレラ",
536,0,2023/08/29,UNIDOL 2023 Summer,,東京都,Zepp Haneda,仮契約のシンデレラ|ラブリースマイリーベイビー|YELL,
535,0,2023/08/28,VAZ COLORZ SHOW 2023 powered by SHEIN,,大阪府,Zepp Osaka Bayside,まだ×2売れたいエモーション!|kyo-do?|ジブンアップデート|仮契約のシンデレラ|Summer Glitter,
534,0,2023/08/26,@JAM EXPO 2023 supported by UP-T,フェス,神奈川県,横浜アリーナ,Family Complex|禁断のカルマ|Summer Glitter|23回目のサマーナイト|仮契約のシンデレラ,
533,0,2023/08/25,お台場冒険王　SUMMER SPLASH! めざましライブ,,東京都,お台場冒険王2023 SUMMER SPLASH スタジアム,サドンデス|Family Complex|MISSION SURVIVOR|Summer Glitter|感情電車,
532,0,2023/08/21,ヤングジャンプオンラインライブ,,配信,配信,CHAN-CHARA-CHAN|オーマイゴースト?～わたしが悪霊になっても～|ザ・ティッシュ～とまらない青春～|Summer Glitter|ヘロー|ちがうの|日進月歩|青い青い星の名前|23回目のサマーナイト|ハイタテキ!|スターダストライト,
531,f,2023/08/17,風見和香生誕ソロライブ「ののかまると犬の散歩～みんなで吠えよう!～」,生誕|ソロ,東京都,Zepp DiverCity,Lon de Don|サクラ・ゴーラウンド|YELL|踊るガリ勉中学生|あなたを・もっと・知りたくて / 薬師丸ひろ子|ボーイフレンド / aiko|宇宙は砂時計|ちがうの|HAPPY / 上白石萌音|スターダストライト,きっとインフィニティー!
530,0,2023/08/10,SUMMER STATION 音楽LIVE,フェス,東京都,六本木ヒルズアリーナ,金八DANCE MUSIC|ラブリースマイリーベイビー|さよなら秘密基地|YELL|未確認中学生X|夏だぜジョニー|青春ゾンビィィズ|イヤフォン・ライオット|Summer Glitter|MISSION SURVIVOR,
529,0,2023/08/06,エビ中 夏のファミリー遠足 略してファミえん in 山中湖2023,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,夏だぜジョニー|ご存知!エビ中音頭|青春ゾンビィィズ|ほぼブラジル|ラブリースマイリーベイビー|ちちんぷい|揚げろ!エビフライ|イヤフォン・ライオット|誘惑したいや|いい湯かな?|イート・ザ・大目玉|HOT UP!!!|いつかのメイドインジャピャ～ン@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|響@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|青い青い星の名前|kyo-do?|買い物しようと町田へ|Summer Glitter|幸せの貼り紙はいつも背中に|スーパーヒーロー |サドンデス,Family Complex|スターダストライト|Go!Go!Here We Go!ロック・リー|YELL
528,0,2023/08/05,エビ中 夏のファミリー遠足 略してファミえん in 山中湖2023,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,夏だぜジョニー|ご存知!エビ中音頭|青春ゾンビィィズ|ほぼブラジル|ラブリースマイリーベイビー|ちちんぷい|揚げろ!エビフライ|イヤフォン・ライオット|誘惑したいや|朝顔|イート・ザ・大目玉|HOT UP!!!|いつかのメイドインジャピャ～ン@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|響@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|23回目のサマーナイト|kyo-do?|買い物しようと町田へ|Summer Glitter|summer dejavu|まっすぐ|サドンデス,Family Complex|フレ!フレ!サイリウム|Go!Go!Here We Go!ロック・リー|ナチュメロらんでぶー
527,0,2023/07/17,LuckyFes'23,フェス,茨城県,国営ひたち海浜公園 GREEN STAGE,ジャンプ|夏だぜジョニー|仮契約のシンデレラ|ハイタテキ!|HOT UP!!!|23回目のサマーナイト|蛍の光,
526,0,2023/07/16,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,神奈川県,パシフィコ横浜 国立大ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|禁断のカルマ|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|なないろ|ボイジャー|涙は似合わない
525,0,2023/07/09,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,沖縄県,ミュージックタウン音市場,えびぞりダイアモンド!!|YELL|MISSION SURVIVOR|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|自由へ道連れ|Bang Bang Beat|青春ゾンビィィズ|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|Go!Go!Here We Go!ロック・リー|ボイジャー
524,0,2023/07/08,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,沖縄県,南城市文化センター シュガーホール,えびぞりダイアモンド!!|YELL|MISSION SURVIVOR|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|自由へ道連れ|Bang Bang Beat|青春ゾンビィィズ|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|夏だぜジョニー|ボイジャー
523,0,2023/07/01,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,茨城県,ザ・ヒロサワ・シティ会館 大ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|面皰|ボイジャー
522,0,2023/06/30,「Friday NIGHT FEVER」試合前パフォーマンス,,東京都,東京ドーム,kyo-do?,
521,5,2023/06/27,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えております。花丸の自信『#安安』店舗拡大中♡」,生誕|ソロ,東京都,Zepp DiverCity,"キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|制服""報連相""ファンク|カレーライス|小さな戦士|靴紐とファンファーレ|恋の感覚|Anytime, Anywhere@チルエニmix|カプチーノ / ともさかりえ|GLAMOROUS SKY / 中島美嘉|23回目のサマーナイト|スーパーヒーロー（安本彩花）",チャイム!|TSUBOMI|君に届くかな…
520,0,2023/06/24,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,宮城県,東京エレクトロンホール宮城 大ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|フレ!フレ!サイリウム|ボイジャー
519,5,2023/06/20,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えております。花丸の自信『#安安』店舗拡大中♡」,生誕|ソロ,大阪府,なんばHatch,"キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|制服""報連相""ファンク|カレーライス|夏の微熱|きゅるん|恋の感覚|Anytime, Anywhere@チルエニmix|カプチーノ / ともさかりえ|まっすぐ|スーパーヒーロー（安本彩花）",チャイム!|TSUBOMI
518,0,2023/06/18,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,大阪府,NHK大阪ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|踊るガリ勉中学生|ボイジャー
517,0,2023/06/17,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,大阪府,NHK大阪ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|U.B.U.|ボイジャー
516,5,2023/06/15,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えております。花丸の自信『#安安』店舗拡大中♡」,生誕|ソロ,愛知県,Diamond Hall,"キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|制服""報連相""ファンク|カレーライス|小さな戦士|君のままで|恋の感覚|Anytime, Anywhere@チルエニmix|カプチーノ / ともさかりえ|たそがれシアター|スーパーヒーロー（安本彩花）",チャイム!|TSUBOMI
515,b,2023/06/12,小林歌穂生誕ソロライブ「ぽーランド8!!!!!!!!」,生誕|ソロ,神奈川県,KT Zepp Yokohama,23回目のサマーナイト|カタオモイ / Aimer|面皰|ぐらりぐら想い|愛の賛歌 / 越路吹雪|サーカスナイト / 七尾旅人|丸の内サディスティック / 椎名林檎|曇天|宇宙は砂時計|PLAYBACK,ゼッテーアナーキー|日記
514,0,2023/06/03,私立恵比寿中学 spring tour 2023～100%ebism～,春ツアー,北海道,苫小牧市民会館 大ホール,PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|パクチー|金八DANCE MUSIC|オメカシ・フィーバー|ジブンアップデート|参枚目のタフガキ|kyo-do?|きゅるん@中山莉子・桜木心菜・桜井えま|熟女になっても@真山りか・安本彩花・星名美怜|I'm your MANAGER!!!@小林歌穂・小久保柚乃・風見和香・仲村悠菜|ちちんぷい//春休みモラトリアム中学生//チャイム!//藍色のMonday//イヤフォン・ライオット//ラブリースマイリーベイビー//仮契約のシンデレラ//シンガロン・シンガソン|バタフライエフェクト|自由へ道連れ|Bang Bang Beat|はみだせGirls|イート・ザ・大目玉,ハイタテキ!|ゼッテーアナーキー|ボイジャー
